id_municipio,municipio,ano,sexo,valor
Município (Código),Município,Ano,Sexo,
2904803,Caatiba - BA,2010,Total,72.3
2904852,Cabaceiras do Paraguaçu - BA,2010,Total,75.8
2904902,Cachoeira - BA,2010,Total,84.7
2905008,Caculé - BA,2010,Total,81.6
2905107,Caém - BA,2010,Total,77.4
2905156,Caetanos - BA,2010,Total,74.7
2905206,Caetité - BA,2010,Total,81.2
2905305,Cafarnaum - BA,2010,Total,80.3
2905404,Cairu - BA,2010,Total,85.4
2905503,Caldeirão Grande - BA,2010,Total,72.9
2905602,Camacan - BA,2010,Total,79.0
2905701,Camaçari - BA,2010,Total,92.6
2905800,Camamu - BA,2010,Total,75.5
2905909,Campo Alegre de Lourdes - BA,2010,Total,74.5
2906006,Campo Formoso - BA,2010,Total,77.6
2906105,Canápolis - BA,2010,Total,72.5
2906204,Canarana - BA,2010,Total,82.6
2906303,Canavieiras - BA,2010,Total,81.9
2906402,Candeal - BA,2010,Total,76.7
2906501,Candeias - BA,2010,Total,91.5
2906600,Candiba - BA,2010,Total,76.3
2906709,Cândido Sales - BA,2010,Total,76.5
2906808,Cansanção - BA,2010,Total,73.4
2906824,Canudos - BA,2010,Total,77.4
2906857,Capela do Alto Alegre - BA,2010,Total,74.5
2906873,Capim Grosso - BA,2010,Total,80.9
2906899,Caraíbas - BA,2010,Total,69.9
2906907,Caravelas - BA,2010,Total,77.4
2907004,Cardeal da Silva - BA,2010,Total,79.1
2907103,Carinhanha - BA,2010,Total,76.6
2907202,Casa Nova - BA,2010,Total,76.8
2907301,Castro Alves - BA,2010,Total,79.0
2907400,Catolândia - BA,2010,Total,76.5
2907509,Catu - BA,2010,Total,89.7
2907558,Caturama - BA,2010,Total,74.1
2907608,Central - BA,2010,Total,81.8
2907707,Chorrochó - BA,2010,Total,73.9
2907806,Cícero Dantas - BA,2010,Total,69.9
2907905,Cipó - BA,2010,Total,78.4
2908002,Coaraci - BA,2010,Total,78.3
2908101,Cocos - BA,2010,Total,77.7
2908200,Conceição da Feira - BA,2010,Total,85.2
2908309,Conceição do Almeida - BA,2010,Total,81.2
2908408,Conceição do Coité - BA,2010,Total,81.8
2908507,Conceição do Jacuípe - BA,2010,Total,88.4
2908606,Conde - BA,2010,Total,78.4
2908705,Condeúba - BA,2010,Total,75.9
2908804,Contendas do Sincorá - BA,2010,Total,75.8
2908903,Coração de Maria - BA,2010,Total,80.8
2909000,Cordeiros - BA,2010,Total,77.1
2909109,Coribe - BA,2010,Total,74.5
2909208,Coronel João Sá - BA,2010,Total,65.4
2909307,Correntina - BA,2010,Total,78.8
2909406,Cotegipe - BA,2010,Total,73.3
2909505,Cravolândia - BA,2010,Total,75.0
2909604,Crisópolis - BA,2010,Total,73.0
2909703,Cristópolis - BA,2010,Total,72.7
2909802,Cruz das Almas - BA,2010,Total,89.1
2909901,Curaçá - BA,2010,Total,77.3
2910008,Dário Meira - BA,2010,Total,68.7
2910057,Dias d'Ávila - BA,2010,Total,92.3
2910107,Dom Basílio - BA,2010,Total,78.0
2910206,Dom Macedo Costa - BA,2010,Total,80.8
2910305,Elísio Medrado - BA,2010,Total,76.6
2910404,Encruzilhada - BA,2010,Total,70.6
2910503,Entre Rios - BA,2010,Total,83.4
2910602,Esplanada - BA,2010,Total,80.5
2910701,Euclides da Cunha - BA,2010,Total,75.1
2910727,Eunápolis - BA,2010,Total,86.3
2910750,Fátima - BA,2010,Total,68.3
2910776,Feira da Mata - BA,2010,Total,79.8
2910800,Feira de Santana - BA,2010,Total,91.4
2910859,Filadélfia - BA,2010,Total,79.1
2910909,Firmino Alves - BA,2010,Total,78.7
2911006,Floresta Azul - BA,2010,Total,73.3
2911105,Formosa do Rio Preto - BA,2010,Total,79.6
2911204,Gandu - BA,2010,Total,79.1
2911253,Gavião - BA,2010,Total,76.0
2911303,Gentio do Ouro - BA,2010,Total,76.7
2911402,Glória - BA,2010,Total,74.0
2911501,Gongogi - BA,2010,Total,74.0
2911600,Governador Mangabeira - BA,2010,Total,83.9
2911659,Guajeru - BA,2010,Total,72.9
2911709,Guanambi - BA,2010,Total,85.8
2911808,Guaratinga - BA,2010,Total,68.4
2911857,Heliópolis - BA,2010,Total,71.3
2911907,Iaçu - BA,2010,Total,77.6
2912004,Ibiassucê - BA,2010,Total,80.5
2912103,Ibicaraí - BA,2010,Total,80.3
2912202,Ibicoara - BA,2010,Total,85.2
2912301,Ibicuí - BA,2010,Total,76.6
2912400,Ibipeba - BA,2010,Total,83.2
2912509,Ibipitanga - BA,2010,Total,74.2
2912608,Ibiquera - BA,2010,Total,72.1
2912707,Ibirapitanga - BA,2010,Total,71.2
2912806,Ibirapuã - BA,2010,Total,78.8
2912905,Ibirataia - BA,2010,Total,73.4
2913002,Ibitiara - BA,2010,Total,79.1
2913101,Ibititá - BA,2010,Total,79.1
2913200,Ibotirama - BA,2010,Total,83.2
2913309,Ichu - BA,2010,Total,86.5
2913408,Igaporã - BA,2010,Total,81.4
2913457,Igrapiúna - BA,2010,Total,78.0
2913507,Iguaí - BA,2010,Total,72.2
2913606,Ilhéus - BA,2010,Total,88.3
2913705,Inhambupe - BA,2010,Total,76.7
2913804,Ipecaetá - BA,2010,Total,76.2
2913903,Ipiaú - BA,2010,Total,81.6
2914000,Ipirá - BA,2010,Total,74.8
2914109,Ipupiara - BA,2010,Total,85.5
2914208,Irajuba - BA,2010,Total,74.7
2914307,Iramaia - BA,2010,Total,77.8
2914406,Iraquara - BA,2010,Total,84.2
2914505,Irará - BA,2010,Total,78.8
2914604,Irecê - BA,2010,Total,87.7
2914653,Itabela - BA,2010,Total,76.9
2914703,Itaberaba - BA,2010,Total,83.3
2914802,Itabuna - BA,2010,Total,90.2
2914901,Itacaré - BA,2010,Total,78.4
2915007,Itaeté - BA,2010,Total,76.8
2915106,Itagi - BA,2010,Total,72.2
2915205,Itagibá - BA,2010,Total,75.3
2915304,Itagimirim - BA,2010,Total,74.6
2915353,Itaguaçu da Bahia - BA,2010,Total,73.9
2915403,Itaju do Colônia - BA,2010,Total,76.6
2915502,Itajuípe - BA,2010,Total,79.7
2915601,Itamaraju - BA,2010,Total,79.9
2915700,Itamari - BA,2010,Total,74.5
2915809,Itambé - BA,2010,Total,77.5
2915908,Itanagra - BA,2010,Total,77.5
2916005,Itanhém - BA,2010,Total,77.6
2916104,Itaparica - BA,2010,Total,92.8
2916203,Itapé - BA,2010,Total,78.7
2916302,Itapebi - BA,2010,Total,73.5
2916401,Itapetinga - BA,2010,Total,86.1
2916500,Itapicuru - BA,2010,Total,64.8
2916609,Itapitanga - BA,2010,Total,76.6
2916708,Itaquara - BA,2010,Total,69.2
2916807,Itarantim - BA,2010,Total,79.0
2916856,Itatim - BA,2010,Total,78.6
2916906,Itiruçu - BA,2010,Total,77.6
2917003,Itiúba - BA,2010,Total,75.2
2917102,Itororó - BA,2010,Total,77.6
2917201,Ituaçu - BA,2010,Total,76.7
2917300,Ituberá - BA,2010,Total,81.3
2917334,Iuiu - BA,2010,Total,76.4
2917359,Jaborandi - BA,2010,Total,76.9
2917409,Jacaraci - BA,2010,Total,76.4
2917508,Jacobina - BA,2010,Total,83.9
2917607,Jaguaquara - BA,2010,Total,75.6
2917706,Jaguarari - BA,2010,Total,83.2
2917805,Jaguaripe - BA,2010,Total,74.0
2917904,Jandaíra - BA,2010,Total,75.8
2918001,Jequié - BA,2010,Total,85.0
2918100,Jeremoabo - BA,2010,Total,70.8
2918209,Jiquiriçá - BA,2010,Total,79.4
2918308,Jitaúna - BA,2010,Total,73.0
2918357,João Dourado - BA,2010,Total,81.5
2918407,Juazeiro - BA,2010,Total,87.5
2918456,Jucuruçu - BA,2010,Total,71.0
2918506,Jussara - BA,2010,Total,76.6
2918555,Jussari - BA,2010,Total,72.4
2918605,Jussiape - BA,2010,Total,76.4
2918704,Lafaiete Coutinho - BA,2010,Total,75.5
2918753,Lagoa Real - BA,2010,Total,78.6
2918803,Laje - BA,2010,Total,75.1
2918902,Lajedão - BA,2010,Total,77.7
2919009,Lajedinho - BA,2010,Total,74.8
2919058,Lajedo do Tabocal - BA,2010,Total,73.7
2919108,Lamarão - BA,2010,Total,69.9
2919157,Lapão - BA,2010,Total,80.6
2919207,Lauro de Freitas - BA,2010,Total,95.3
2919306,Lençóis - BA,2010,Total,83.1
2919405,Licínio de Almeida - BA,2010,Total,79.1
2919504,Livramento de Nossa Senhora - BA,2010,Total,80.7
2919553,Luís Eduardo Magalhães - BA,2010,Total,93.2
2919603,Macajuba - BA,2010,Total,74.9
2919702,Macarani - BA,2010,Total,75.2
2919801,Macaúbas - BA,2010,Total,76.0
2919900,Macururé - BA,2010,Total,75.6
2919926,Madre de Deus - BA,2010,Total,95.1
2919959,Maetinga - BA,2010,Total,70.0
2920007,Maiquinique - BA,2010,Total,75.6
2920106,Mairi - BA,2010,Total,78.1
2920205,Malhada - BA,2010,Total,78.4
2920304,Malhada de Pedras - BA,2010,Total,76.5
2920403,Manoel Vitorino - BA,2010,Total,74.7
2920452,Mansidão - BA,2010,Total,83.7
2920502,Maracás - BA,2010,Total,77.7
2920601,Maragogipe - BA,2010,Total,78.8
2920700,Maraú - BA,2010,Total,75.8
2920809,Marcionílio Souza - BA,2010,Total,72.5
2920908,Mascote - BA,2010,Total,72.4
2921005,Mata de São João - BA,2010,Total,89.3
2921054,Matina - BA,2010,Total,71.5
2921104,Medeiros Neto - BA,2010,Total,78.2
2921203,Miguel Calmon - BA,2010,Total,81.4
2921302,Milagres - BA,2010,Total,80.1
2921401,Mirangaba - BA,2010,Total,77.5
2921450,Mirante - BA,2010,Total,72.2
2921500,Monte Santo - BA,2010,Total,67.4
2921609,Morpará - BA,2010,Total,74.4
2921708,Morro do Chapéu - BA,2010,Total,80.0
2921807,Mortugaba - BA,2010,Total,75.9
2921906,Mucugê - BA,2010,Total,81.6
2922003,Mucuri - BA,2010,Total,83.6
2922052,Mulungu do Morro - BA,2010,Total,81.3
2922102,Mundo Novo - BA,2010,Total,79.5
2922201,Muniz Ferreira - BA,2010,Total,79.4
2922250,Muquém do São Francisco - BA,2010,Total,77.0
2922300,Muritiba - BA,2010,Total,84.4
2922409,Mutuípe - BA,2010,Total,78.6
2922508,Nazaré - BA,2010,Total,82.9
2922607,Nilo Peçanha - BA,2010,Total,75.8
2922656,Nordestina - BA,2010,Total,73.8
2922706,Nova Canaã - BA,2010,Total,71.3
2922730,Nova Fátima - BA,2010,Total,78.6
2922755,Nova Ibiá - BA,2010,Total,73.9
2922805,Nova Itarana - BA,2010,Total,72.8
2922854,Nova Redenção - BA,2010,Total,75.3
2922904,Nova Soure - BA,2010,Total,72.1
2923001,Nova Viçosa - BA,2010,Total,83.0
2923035,Novo Horizonte - BA,2010,Total,79.9
2923050,Novo Triunfo - BA,2010,Total,78.9
2923100,Olindina - BA,2010,Total,72.8
2923209,Oliveira dos Brejinhos - BA,2010,Total,79.9
2923308,Ouriçangas - BA,2010,Total,75.6
2923357,Ourolândia - BA,2010,Total,75.0
2923407,Palmas de Monte Alto - BA,2010,Total,74.3
2923506,Palmeiras - BA,2010,Total,84.0
2923605,Paramirim - BA,2010,Total,81.5
2923704,Paratinga - BA,2010,Total,77.6
2923803,Paripiranga - BA,2010,Total,74.4
2923902,Pau Brasil - BA,2010,Total,74.2
2924009,Paulo Afonso - BA,2010,Total,84.3
2924058,Pé de Serra - BA,2010,Total,78.1
2924108,Pedrão - BA,2010,Total,79.9
2924207,Pedro Alexandre - BA,2010,Total,61.6
2924306,Piatã - BA,2010,Total,78.6
2924405,Pilão Arcado - BA,2010,Total,71.4
2924504,Pindaí - BA,2010,Total,78.3
2924603,Pindobaçu - BA,2010,Total,77.4
2924652,Pintadas - BA,2010,Total,78.5
2924678,Piraí do Norte - BA,2010,Total,75.3
2924702,Piripá - BA,2010,Total,76.5
2924801,Piritiba - BA,2010,Total,80.5
2924900,Planaltino - BA,2010,Total,70.6
2925006,Planalto - BA,2010,Total,73.2
2925105,Poções - BA,2010,Total,75.3
2925204,Pojuca - BA,2010,Total,91.4
2925253,Ponto Novo - BA,2010,Total,76.9
2925303,Porto Seguro - BA,2010,Total,88.9
2925402,Potiraguá - BA,2010,Total,79.9
2925501,Prado - BA,2010,Total,82.2
2925600,Presidente Dutra - BA,2010,Total,85.9
2925709,Presidente Jânio Quadros - BA,2010,Total,69.2
2925758,Presidente Tancredo Neves - BA,2010,Total,74.0
2925808,Queimadas - BA,2010,Total,78.6
2925907,Quijingue - BA,2010,Total,69.3
2925931,Quixabeira - BA,2010,Total,72.1
2925956,Rafael Jambeiro - BA,2010,Total,73.2
2926004,Remanso - BA,2010,Total,74.5
2926103,Retirolândia - BA,2010,Total,82.3
2926202,Riachão das Neves - BA,2010,Total,72.5
2926301,Riachão do Jacuípe - BA,2010,Total,83.5
2926400,Riacho de Santana - BA,2010,Total,75.0
2926509,Ribeira do Amparo - BA,2010,Total,68.1
2926608,Ribeira do Pombal - BA,2010,Total,76.1
2926657,Ribeirão do Largo - BA,2010,Total,71.8
2926707,Rio de Contas - BA,2010,Total,81.7
2926806,Rio do Antônio - BA,2010,Total,74.3
2926905,Rio do Pires - BA,2010,Total,74.7
2927002,Rio Real - BA,2010,Total,78.3
2927101,Rodelas - BA,2010,Total,78.8
2927200,Ruy Barbosa - BA,2010,Total,79.2
2927309,Salinas da Margarida - BA,2010,Total,88.6
2927408,Salvador - BA,2010,Total,96.1
2927507,Santa Bárbara - BA,2010,Total,79.6
2927606,Santa Brígida - BA,2010,Total,69.1
2927705,Santa Cruz Cabrália - BA,2010,Total,85.7
2927804,Santa Cruz da Vitória - BA,2010,Total,77.3
2927903,Santa Inês - BA,2010,Total,74.3
2928000,Santaluz - BA,2010,Total,78.8
2928059,Santa Luzia - BA,2010,Total,72.4
2928109,Santa Maria da Vitória - BA,2010,Total,78.2
2928208,Santana - BA,2010,Total,76.4
2928307,Santanópolis - BA,2010,Total,77.9
2928406,Santa Rita de Cássia - BA,2010,Total,80.9
2928505,Santa Terezinha - BA,2010,Total,77.1
2928604,Santo Amaro - BA,2010,Total,88.1
2928703,Santo Antônio de Jesus - BA,2010,Total,88.5
2928802,Santo Estêvão - BA,2010,Total,80.2
2928901,São Desidério - BA,2010,Total,77.1
2928950,São Domingos - BA,2010,Total,79.6
2929008,São Félix - BA,2010,Total,86.0
2929057,São Félix do Coribe - BA,2010,Total,84.7
2929107,São Felipe - BA,2010,Total,79.2
2929206,São Francisco do Conde - BA,2010,Total,90.6
2929255,São Gabriel - BA,2010,Total,82.4
2929305,São Gonçalo dos Campos - BA,2010,Total,86.1
2929354,São José da Vitória - BA,2010,Total,74.3
2929370,São José do Jacuípe - BA,2010,Total,73.9
2929404,São Miguel das Matas - BA,2010,Total,78.0
2929503,São Sebastião do Passé - BA,2010,Total,87.3
2929602,Sapeaçu - BA,2010,Total,85.4
2929701,Sátiro Dias - BA,2010,Total,72.9
2929750,Saubara - BA,2010,Total,86.6
2929800,Saúde - BA,2010,Total,80.0
2929909,Seabra - BA,2010,Total,85.4
2930006,Sebastião Laranjeiras - BA,2010,Total,77.7
2930105,Senhor do Bonfim - BA,2010,Total,84.7
2930154,Serra do Ramalho - BA,2010,Total,77.5
2930204,Sento Sé - BA,2010,Total,77.3
2930303,Serra Dourada - BA,2010,Total,78.3
2930402,Serra Preta - BA,2010,Total,74.4
2930501,Serrinha - BA,2010,Total,83.7
2930600,Serrolândia - BA,2010,Total,79.1
2930709,Simões Filho - BA,2010,Total,92.4
2930758,Sítio do Mato - BA,2010,Total,80.8
2930766,Sítio do Quinto - BA,2010,Total,66.5
2930774,Sobradinho - BA,2010,Total,83.4
2930808,Souto Soares - BA,2010,Total,81.4
2930907,Tabocas do Brejo Velho - BA,2010,Total,73.6
2931004,Tanhaçu - BA,2010,Total,76.3
2931053,Tanque Novo - BA,2010,Total,75.0
2931103,Tanquinho - BA,2010,Total,81.9
2931202,Taperoá - BA,2010,Total,74.7
2931301,Tapiramutá - BA,2010,Total,78.9
2931350,Teixeira de Freitas - BA,2010,Total,86.6
2931400,Teodoro Sampaio - BA,2010,Total,78.5
2931509,Teofilândia - BA,2010,Total,77.5
2931608,Teolândia - BA,2010,Total,72.1
2931707,Terra Nova - BA,2010,Total,87.8
2931806,Tremedal - BA,2010,Total,72.0
2931905,Tucano - BA,2010,Total,73.5
2932002,Uauá - BA,2010,Total,78.5
2932101,Ubaíra - BA,2010,Total,72.9
2932200,Ubaitaba - BA,2010,Total,80.6
2932309,Ubatã - BA,2010,Total,75.0
2932408,Uibaí - BA,2010,Total,84.8
2932457,Umburanas - BA,2010,Total,77.1
2932507,Una - BA,2010,Total,76.5
2932606,Urandi - BA,2010,Total,78.9
2932705,Uruçuca - BA,2010,Total,79.5
2932804,Utinga - BA,2010,Total,81.6
2932903,Valença - BA,2010,Total,82.2
2933000,Valente - BA,2010,Total,85.2
2933059,Várzea da Roça - BA,2010,Total,74.0
2933109,Várzea do Poço - BA,2010,Total,78.1
2933158,Várzea Nova - BA,2010,Total,79.0
2933174,Varzedo - BA,2010,Total,76.3
2933208,Vera Cruz - BA,2010,Total,89.9
2933257,Vereda - BA,2010,Total,72.5
2933307,Vitória da Conquista - BA,2010,Total,87.5
2933406,Wagner - BA,2010,Total,80.8
2933455,Wanderley - BA,2010,Total,78.0
2933505,Wenceslau Guimarães - BA,2010,Total,72.2
2933604,Xique-Xique - BA,2010,Total,79.5
3100104,Abadia dos Dourados - MG,2010,Total,91.6
3100203,Abaeté - MG,2010,Total,92.0
3100302,Abre Campo - MG,2010,Total,88.9
3100401,Acaiaca - MG,2010,Total,87.5
3100500,Açucena - MG,2010,Total,82.6
3100609,Água Boa - MG,2010,Total,76.3
3100708,Água Comprida - MG,2010,Total,92.6
3100807,Aguanil - MG,2010,Total,88.1
3100906,Águas Formosas - MG,2010,Total,78.1
3101003,Águas Vermelhas - MG,2010,Total,75.5
3101102,Aimorés - MG,2010,Total,86.7
3101201,Aiuruoca - MG,2010,Total,87.1
3101300,Alagoa - MG,2010,Total,86.8
3101409,Albertina - MG,2010,Total,89.3
3101508,Além Paraíba - MG,2010,Total,93.9
3101607,Alfenas - MG,2010,Total,94.7
3101631,Alfredo Vasconcelos - MG,2010,Total,90.9
3101706,Almenara - MG,2010,Total,80.0
3101805,Alpercata - MG,2010,Total,85.7
3101904,Alpinópolis - MG,2010,Total,92.9
3102001,Alterosa - MG,2010,Total,90.5
3102050,Alto Caparaó - MG,2010,Total,89.8
3102100,Alto Rio Doce - MG,2010,Total,86.7
3102209,Alvarenga - MG,2010,Total,83.7
3102308,Alvinópolis - MG,2010,Total,89.7
3102407,Alvorada de Minas - MG,2010,Total,81.9
3102506,Amparo do Serra - MG,2010,Total,84.9
3102605,Andradas - MG,2010,Total,92.1
3102704,Cachoeira de Pajeú - MG,2010,Total,75.6
3102803,Andrelândia - MG,2010,Total,90.0
3102852,Angelândia - MG,2010,Total,77.9
3102902,Antônio Carlos - MG,2010,Total,89.3
3103009,Antônio Dias - MG,2010,Total,85.9
3103108,Antônio Prado de Minas - MG,2010,Total,89.8
3103207,Araçaí - MG,2010,Total,90.6
3103306,Aracitaba - MG,2010,Total,88.4
3103405,Araçuaí - MG,2010,Total,84.3
3103504,Araguari - MG,2010,Total,95.4
3103603,Arantina - MG,2010,Total,90.6
3103702,Araponga - MG,2010,Total,80.0
3103751,Araporã - MG,2010,Total,92.5
3103801,Arapuá - MG,2010,Total,92.6
3103900,Araújos - MG,2010,Total,92.6
3104007,Araxá - MG,2010,Total,96.0
3104106,Arceburgo - MG,2010,Total,90.0
3104205,Arcos - MG,2010,Total,95.4
3104304,Areado - MG,2010,Total,93.3
3104403,Argirita - MG,2010,Total,90.3
3104452,Aricanduva - MG,2010,Total,81.2
3104502,Arinos - MG,2010,Total,86.7
3104601,Astolfo Dutra - MG,2010,Total,93.5
3104700,Ataléia - MG,2010,Total,77.1
3104809,Augusto de Lima - MG,2010,Total,86.6
3104908,Baependi - MG,2010,Total,90.7
3105004,Baldim - MG,2010,Total,91.5
3105103,Bambuí - MG,2010,Total,93.0
3105202,Bandeira - MG,2010,Total,72.3
3105301,Bandeira do Sul - MG,2010,Total,91.2
3105400,Barão de Cocais - MG,2010,Total,95.7
3105509,Barão do Monte Alto - MG,2010,Total,85.2
3105608,Barbacena - MG,2010,Total,94.9
3105707,Barra Longa - MG,2010,Total,85.4
3105905,Barroso - MG,2010,Total,94.1
3106002,Bela Vista de Minas - MG,2010,Total,93.7
3106101,Belmiro Braga - MG,2010,Total,88.3
3106200,Belo Horizonte - MG,2010,Total,97.3
3106309,Belo Oriente - MG,2010,Total,89.6
3106408,Belo Vale - MG,2010,Total,92.2
3106507,Berilo - MG,2010,Total,82.0
3106606,Bertópolis - MG,2010,Total,72.2
3106655,Berizal - MG,2010,Total,77.8
3106705,Betim - MG,2010,Total,95.1
3106804,Bias Fortes - MG,2010,Total,86.4
3106903,Bicas - MG,2010,Total,93.8
3107000,Biquinhas - MG,2010,Total,89.8
3107109,Boa Esperança - MG,2010,Total,93.0
3107208,Bocaina de Minas - MG,2010,Total,83.9
3107307,Bocaiúva - MG,2010,Total,88.7
3107406,Bom Despacho - MG,2010,Total,94.6
3107505,Bom Jardim de Minas - MG,2010,Total,89.3
3107604,Bom Jesus da Penha - MG,2010,Total,89.8
3107703,Bom Jesus do Amparo - MG,2010,Total,90.9
3107802,Bom Jesus do Galho - MG,2010,Total,83.2
3107901,Bom Repouso - MG,2010,Total,90.1
3108008,Bom Sucesso - MG,2010,Total,88.8
3108107,Bonfim - MG,2010,Total,88.4
3108206,Bonfinópolis de Minas - MG,2010,Total,88.5
3108255,Bonito de Minas - MG,2010,Total,76.1
3108305,Borda da Mata - MG,2010,Total,92.3
3108404,Botelhos - MG,2010,Total,91.6
3108503,Botumirim - MG,2010,Total,85.3
3108552,Brasilândia de Minas - MG,2010,Total,90.6
3108602,Brasília de Minas - MG,2010,Total,86.2
3108701,Brás Pires - MG,2010,Total,87.8
3108800,Braúnas - MG,2010,Total,83.3
3108909,Brazópolis - MG,2010,Total,90.9
3109006,Brumadinho - MG,2010,Total,94.1
3109105,Bueno Brandão - MG,2010,Total,90.4
3109204,Buenópolis - MG,2010,Total,85.8
3109253,Bugre - MG,2010,Total,83.1
3109303,Buritis - MG,2010,Total,86.6
3109402,Buritizeiro - MG,2010,Total,87.6
3109451,Cabeceira Grande - MG,2010,Total,87.0
3109501,Cabo Verde - MG,2010,Total,90.4
3109600,Cachoeira da Prata - MG,2010,Total,96.4
3109709,Cachoeira de Minas - MG,2010,Total,92.1
3109808,Cachoeira Dourada - MG,2010,Total,88.9
3109907,Caetanópolis - MG,2010,Total,95.1
3110004,Caeté - MG,2010,Total,95.2
3110103,Caiana - MG,2010,Total,87.7
3110202,Cajuri - MG,2010,Total,89.6
3110301,Caldas - MG,2010,Total,92.5
3110400,Camacho - MG,2010,Total,87.9
3110509,Camanducaia - MG,2010,Total,90.2
3110608,Cambuí - MG,2010,Total,93.2
3110707,Cambuquira - MG,2010,Total,91.5
3110806,Campanário - MG,2010,Total,84.3
3110905,Campanha - MG,2010,Total,92.8
3111002,Campestre - MG,2010,Total,92.2
3111101,Campina Verde - MG,2010,Total,92.4
3111150,Campo Azul - MG,2010,Total,81.3
3111200,Campo Belo - MG,2010,Total,92.0
3111309,Campo do Meio - MG,2010,Total,90.8
3111408,Campo Florido - MG,2010,Total,92.2
3111507,Campos Altos - MG,2010,Total,91.0
3111606,Campos Gerais - MG,2010,Total,89.7
3111705,Canaã - MG,2010,Total,86.7
3111804,Canápolis - MG,2010,Total,86.6
3111903,Cana Verde - MG,2010,Total,88.8
3112000,Candeias - MG,2010,Total,87.1
3112059,Cantagalo - MG,2010,Total,86.0
3112109,Caparaó - MG,2010,Total,87.5
3112208,Capela Nova - MG,2010,Total,90.1
3112307,Capelinha - MG,2010,Total,83.5
3112406,Capetinga - MG,2010,Total,89.5
3112505,Capim Branco - MG,2010,Total,93.9
3112604,Capinópolis - MG,2010,Total,88.5
3112653,Capitão Andrade - MG,2010,Total,83.9
3112703,Capitão Enéas - MG,2010,Total,83.7
3112802,Capitólio - MG,2010,Total,93.4
3112901,Caputira - MG,2010,Total,88.1
3113008,Caraí - MG,2010,Total,76.7
3113107,Caranaíba - MG,2010,Total,91.8
3113206,Carandaí - MG,2010,Total,93.3
3113305,Carangola - MG,2010,Total,90.6
3113404,Caratinga - MG,2010,Total,91.2
3113503,Carbonita - MG,2010,Total,83.3
3113602,Careaçu - MG,2010,Total,88.3
3113701,Carlos Chagas - MG,2010,Total,80.0
3113800,Carmésia - MG,2010,Total,86.4
3113909,Carmo da Cachoeira - MG,2010,Total,90.9
3114006,Carmo da Mata - MG,2010,Total,92.4
3114105,Carmo de Minas - MG,2010,Total,90.4
3114204,Carmo do Cajuru - MG,2010,Total,94.2
3114303,Carmo do Paranaíba - MG,2010,Total,91.8
3114402,Carmo do Rio Claro - MG,2010,Total,91.8
3114501,Carmópolis de Minas - MG,2010,Total,95.2
3114550,Carneirinho - MG,2010,Total,89.2
3114600,Carrancas - MG,2010,Total,92.7
3114709,Carvalhópolis - MG,2010,Total,92.3
3114808,Carvalhos - MG,2010,Total,86.0
